"","url","Name","Record","Height","Weight","Reach","Stance","Style","DOB"
"160","http://ufcstats.com/fighter-details/5f3da9a9610d8969","Cameron Else","10-5-0","5' 9""","135 lbs.","71""","Switch",NA,"Apr 27, 1987"
"161","http://ufcstats.com/fighter-details/866fd7b1a6c90e7f","Dusko Todorovic","10-0-0","6' 1""","185 lbs.","74""","Orthodox",NA,"May 19, 1994"
"162","http://ufcstats.com/fighter-details/3f7dab21b6c971bc","Dequan Townsend","21-12-0","6' 3""","205 lbs.","79""","Orthodox",NA,"May 11, 1986"
"163","http://ufcstats.com/fighter-details/f9f07bb5a43535ed","Carlos Condit","31-13-0","6' 2""","170 lbs.","75""","Orthodox","Kickboxing, Shootboxing, Gaidojutsu","Apr 26, 1984"
"164","http://ufcstats.com/fighter-details/523fa774700d7d3f","Court McGee","20-10-0","5' 11""","170 lbs.","75""","Orthodox",NA,"Dec 12, 1984"
"165","http://ufcstats.com/fighter-details/f1d64ae34e088832","Charles Jourdain","10-3-1","5' 9""","145 lbs.","69""","Switch",NA,"Nov 27, 1995"
"166","http://ufcstats.com/fighter-details/6751eacd16bd59bc","Josh Culibao","8-1-1","5' 10""","155 lbs.","73""","Orthodox",NA,"May 24, 1994"
"167","http://ufcstats.com/fighter-details/881bf86d4cba8578","Nassourdine Imavov","9-2-0","6' 3""","185 lbs.","75""","Orthodox",NA,"Mar 01, 1995"
"168","http://ufcstats.com/fighter-details/e26bd53b751d61d9","Jordan Williams","9-4-0 (1 NC)","6' 1""","185 lbs.","75""","Southpaw",NA,"Oct 13, 1990"
"169","http://ufcstats.com/fighter-details/4e30e4250cb08b61","Loma Lookboonmee","5-2-0","5' 1""","115 lbs.","61""","Orthodox","Muay Thai","Jan 18, 1996"
"170","http://ufcstats.com/fighter-details/d05cb1e8d1b885d8","Jinh Yu Frey","9-6-0","5' 3""","115 lbs.","65""","Southpaw",NA,"May 20, 1985"
"171","http://ufcstats.com/fighter-details/1897b7b913736a7c","Heili Alateng","14-8-1","5' 5""","135 lbs.","66""","Orthodox",NA,"Dec 14, 1991"
"172","http://ufcstats.com/fighter-details/2f1a257d6777096d","Luigi Vendramini","9-1-0","5' 8""","170 lbs.","73""","Orthodox",NA,"Jan 16, 1996"
"173","http://ufcstats.com/fighter-details/6eaec40f724852f4","Jessin Ayari","16-6-0","6' 0""","155 lbs.","73""","Orthodox","Sambo, Kickboxing, BJJ","May 31, 1992"
"174","http://ufcstats.com/fighter-details/1338e2c7480bdf9e","Israel Adesanya","20-0-0","6' 4""","185 lbs.","80""","Switch","Kickboxing, Boxing","Jul 22, 1989"
"175","http://ufcstats.com/fighter-details/2e5c2aa8e4ab9d82","Paulo Costa","13-1-0","6' 1""","185 lbs.","72""","Orthodox",NA,"Apr 21, 1991"
"176","http://ufcstats.com/fighter-details/99df7d0a2a08a8a8","Jan Blachowicz","27-8-0","6' 2""","205 lbs.","78""","Orthodox",NA,"Feb 24, 1983"
"177","http://ufcstats.com/fighter-details/2e19380f34871c6a","Dominick Reyes","12-2-0","6' 4""","205 lbs.","77""","Southpaw",NA,"Dec 26, 1989"
"178","http://ufcstats.com/fighter-details/853eb0dd5c0e2149","Kai Kara-France","21-9-0 (1 NC)","5' 4""","125 lbs.","69""","Orthodox","Kickboxing","Mar 26, 1993"
"179","http://ufcstats.com/fighter-details/b9706f80d005036c","Ketlen Vieira","11-1-0","5' 8""","135 lbs.","68""","Orthodox","Judo, Kickboxing, Brazilian Jiu-Jitsu, Wrestling","Aug 26, 1991"
"180","http://ufcstats.com/fighter-details/4234f0097c83fa62","Sijara Eubanks","7-5-0","5' 4""","135 lbs.","67""","Orthodox","Brazilian Jiu-Jitsu","Apr 27, 1985"
"181","http://ufcstats.com/fighter-details/2c9d00968f818270","Hakeem Dawodu","12-1-1","5' 8""","145 lbs.","73""","Orthodox","Muay Thai, Kickboxing","Jul 02, 1991"
"182","http://ufcstats.com/fighter-details/aceffa19749c4dc0","Zubaira Tukhugov","19-5-1","5' 8""","145 lbs.","68""","Orthodox","Freestyle fighting","Jan 15, 1991"
"183","http://ufcstats.com/fighter-details/37ed1ab2f8b819f4","Brad Riddell","9-1-0","5' 7""","155 lbs.","71""","Orthodox","Kickboxing","Sep 30, 1991"
"184","http://ufcstats.com/fighter-details/c3ded6f7155f9ea4","Alex Da Silva","21-3-0","5' 8""","155 lbs.","73""","Orthodox",NA,"Feb 04, 1996"
"185","http://ufcstats.com/fighter-details/a845f0735bc67405","Jake Matthews","17-4-0","5' 11""","170 lbs.","73""","Orthodox",NA,"Aug 19, 1994"
"186","http://ufcstats.com/fighter-details/82e7929bf6c2b689","Diego Sanchez","31-13-0","5' 10""","170 lbs.","72""","Southpaw",NA,"Dec 31, 1981"
"187","http://ufcstats.com/fighter-details/5b86d491d63890c5","Ludovit Klein","17-2-0","5' 7""","155 lbs.","72""","Southpaw",NA,"Feb 22, 1995"
"188","http://ufcstats.com/fighter-details/4cd8b03aee1d0138","Shane Young","13-5-0","5' 8""","145 lbs.","72""","Orthodox",NA,"Jul 31, 1993"
"189","http://ufcstats.com/fighter-details/5da33b8fbfa5ee95","William Knight","9-1-0","5' 10""","205 lbs.","73""","Orthodox",NA,"Apr 03, 1988"
"190","http://ufcstats.com/fighter-details/c2a670b22d2e196f","Aleksa Camur","6-1-0","6' 1""","205 lbs.","74""","Orthodox",NA,"Sep 25, 1995"
"191","http://ufcstats.com/fighter-details/ccf5dc41417e9daf","Juan Espino","11-1-0","6' 3""","250 lbs.","80""","",NA,"Oct 09, 1980"
"192","http://ufcstats.com/fighter-details/6a11e325aa60ad02","Jeff Hughes","10-4-0 (1 NC)","6' 2""","250 lbs.","77""","Orthodox",NA,"May 17, 1988"
"193","http://ufcstats.com/fighter-details/687c15b2eddfaa63","Danilo Marques","10-2-0","6' 6""","205 lbs.","77""","Orthodox",NA,"Dec 26, 1985"
"194","http://ufcstats.com/fighter-details/c3218c810959d279","Khadis Ibragimov","8-4-0","6' 3""","205 lbs.","78""","Orthodox",NA,"May 21, 1995"
"195","http://ufcstats.com/fighter-details/dc9572dd6ec74859","Colby Covington","16-2-0","5' 11""","170 lbs.","72""","Orthodox","Wrestling","Feb 22, 1988"
"196","http://ufcstats.com/fighter-details/effd9de9937996f8","Tyron Woodley","19-6-1","5' 9""","170 lbs.","74""","Orthodox","Wrestling","Apr 07, 1982"
"197","http://ufcstats.com/fighter-details/1d00756835ca67c9","Donald Cerrone","36-15-1 (1 NC)","6' 1""","155 lbs.","73""","Orthodox","Muay Thai, Boxing","Mar 29, 1983"
"198","http://ufcstats.com/fighter-details/d8da10db80131bec","Niko Price","14-4-1 (1 NC)","6' 0""","170 lbs.","76""","Orthodox",NA,"Sep 29, 1989"
"199","http://ufcstats.com/fighter-details/767755fd74662dbf","Khamzat Chimaev","9-0-0","6' 2""","170 lbs.","75""","Orthodox","Wrestling","May 01, 1994"
"200","http://ufcstats.com/fighter-details/6ac9bc2953c47345","Gerald Meerschaert","31-14-0","6' 1""","185 lbs.","77""","Southpaw","Brazilian Jiu-jitsu, Kickboxing, Taekwondo","Dec 18, 1987"
"201","http://ufcstats.com/fighter-details/c21f26bbde777573","Johnny Walker","18-5-0","6' 6""","205 lbs.","82""","Orthodox",NA,"Mar 30, 1992"
"202","http://ufcstats.com/fighter-details/a67f5afa8d6a1b80","Ryan Spann","18-6-0","6' 5""","205 lbs.","79""","Orthodox",NA,"Aug 24, 1991"
"203","http://ufcstats.com/fighter-details/7447e9f28508106a","Mackenzie Dern","9-1-0","5' 4""","115 lbs.","63""","Orthodox","Brazilian Jiu-Jitsu","Mar 24, 1993"
"204","http://ufcstats.com/fighter-details/a17ad5a5048e8c3f","Darren Stewart","12-6-0 (1 NC)","6' 0""","185 lbs.","74""","Orthodox",NA,"Dec 30, 1990"
"205","http://ufcstats.com/fighter-details/9ada30894bf04e19","David Dvorak","19-3-0","5' 5""","125 lbs.","68""","Orthodox",NA,"Jun 05, 1992"
"206","http://ufcstats.com/fighter-details/215a70f073a7b726","Jordan Espinosa","15-8-0 (1 NC)","5' 6""","125 lbs.","69""","Orthodox",NA,"Nov 08, 1989"
"207","http://ufcstats.com/fighter-details/29af297d9f1de0f8","Damon Jackson","18-3-1 (1 NC)","5' 11""","145 lbs.","71""","Switch",NA,"Aug 08, 1988"
"208","http://ufcstats.com/fighter-details/cbd3e590a85b18c5","Mirsad Bektic","13-4-0","5' 8""","145 lbs.","70""","Orthodox","Freestyle Wrestling, Boxing, Karate","Feb 16, 1991"
"209","http://ufcstats.com/fighter-details/cc8c623cca88f54f","Mayra Bueno Silva","7-1-0","5' 6""","135 lbs.","66""","Orthodox",NA,"Aug 22, 1991"
"210","http://ufcstats.com/fighter-details/82cbb809d5ee565c","Mara Romero Borella","12-9-0 (2 NC)","5' 6""","125 lbs.","69""","Orthodox","Judo, Kickboxing","Jun 03, 1986"
"211","http://ufcstats.com/fighter-details/6c8072b61c276e67","Jessica-Rose Clark","10-6-0 (1 NC)","5' 5""","125 lbs.","64""","Orthodox","Boxing, Kickboxing, Wrestling, Brazilian Jiu-Jitsu","Nov 28, 1987"
"212","http://ufcstats.com/fighter-details/49b130de1da2e1bf","Sarah Alpar","9-5-0","5' 4""","135 lbs.","63""","Southpaw",NA,"Jun 01, 1991"
"213","http://ufcstats.com/fighter-details/34e516ab361afb1c","Darrick Minner","25-11-0","5' 7""","145 lbs.","69""","Orthodox",NA,"Apr 28, 1990"
"214","http://ufcstats.com/fighter-details/cd2e5a390821fb48","TJ Laramie","12-4-0","5' 6""","145 lbs.","66""","Orthodox",NA,"Oct 15, 1997"
"215","http://ufcstats.com/fighter-details/325ad0dd9126d3df","Randy Costa","6-1-0","5' 9""","135 lbs.","73""","Switch",NA,"Jul 06, 1994"
"216","http://ufcstats.com/fighter-details/78f485f851891d68","Journey Newson","9-3-0 (1 NC)","5' 5""","135 lbs.","67""","Orthodox",NA,"Mar 07, 1989"
"217","http://ufcstats.com/fighter-details/5f6f049d54728e88","Andre Ewell","17-6-0","5' 8""","135 lbs.","75""","Southpaw",NA,"Jan 21, 1988"
"218","http://ufcstats.com/fighter-details/06a80a685ea98573","Irwin Rivera","10-6-0","5' 6""","135 lbs.","67""","Southpaw",NA,"Feb 14, 1989"
"219","http://ufcstats.com/fighter-details/6e00cfffd54653c4","Tyson Nam","20-11-1","5' 7""","125 lbs.","68""","Orthodox",NA,"Oct 06, 1983"
"220","http://ufcstats.com/fighter-details/c9587d81e1d33925","Jerome Rivera","10-3-0","5' 10""","135 lbs.","72""","Southpaw",NA,"Apr 22, 1995"
"221","http://ufcstats.com/fighter-details/eb04b9d31e938edb","Michelle Waterson","18-8-0","5' 3""","115 lbs.","62""","Orthodox","Karate, Muay Thai, BJJ","Jan 06, 1986"
"222","http://ufcstats.com/fighter-details/f0feeb2192937424","Angela Hill","12-9-0","5' 3""","115 lbs.","64""","Orthodox","Muay Thai, Kickboxing","Jan 12, 1985"
"223","http://ufcstats.com/fighter-details/ee18ff42063174df","Ottman Azaitar","13-0-0","5' 8""","155 lbs.","71""","Switch",NA,"Feb 20, 1990"
"224","http://ufcstats.com/fighter-details/78e501478a36a018","Khama Worthy","16-7-0","5' 11""","155 lbs.","74""","Orthodox",NA,"Oct 15, 1986"
"225","http://ufcstats.com/fighter-details/4498b382c65a7faa","Roxanne Modafferi","25-18-0","5' 7""","125 lbs.","69""","Orthodox",NA,"Sep 24, 1982"
"226","http://ufcstats.com/fighter-details/05fa626cb33d15b8","Andrea Lee","11-5-0","5' 6""","125 lbs.","69""","Orthodox","Muay Thai, Brazilian jiu-jitsu, Kyokushin","Feb 11, 1989"
"227","http://ufcstats.com/fighter-details/06f36cf4bd97ec77","Ed Herman","27-14-0 (1 NC)","6' 1""","205 lbs.","77""","Orthodox",NA,"Oct 02, 1980"
"228","http://ufcstats.com/fighter-details/18b602842a24f7c5","Mike Rodriguez","11-5-0 (1 NC)","6' 4""","205 lbs.","82""","Southpaw",NA,"Nov 28, 1988"
"229","http://ufcstats.com/fighter-details/cd7763bcadb5d4c8","Alan Patrick","15-3-0","5' 11""","155 lbs.","74""","Southpaw",NA,"Jul 19, 1983"
"230","http://ufcstats.com/fighter-details/aa171d55d4b5208f","Billy Quarantillo","15-2-0","5' 10""","145 lbs.","70""","Orthodox",NA,"Dec 08, 1988"
"231","http://ufcstats.com/fighter-details/31f8081c7600da93","Kyle Nelson","13-4-0","5' 11""","155 lbs.","71""","Switch",NA,"Apr 20, 1991"
"232","http://ufcstats.com/fighter-details/86d9dbe1bfcbade7","Julia Avila","8-2-0","5' 7""","135 lbs.","68""","Orthodox",NA,"May 11, 1988"
"233","http://ufcstats.com/fighter-details/35b3772629e27a49","Kevin Croom","22-12-0","5' 11""","155 lbs.","73""","Orthodox",NA,"Jul 15, 1987"
"234","http://ufcstats.com/fighter-details/37c5366d18ed6c05","Roosevelt Roberts","10-3-0","6' 2""","155 lbs.","73""","Orthodox",NA,"Feb 11, 1994"
"235","http://ufcstats.com/fighter-details/4d8fa64202cee4c1","Jalin Turner","10-5-0","6' 3""","155 lbs.","77""","Southpaw",NA,"May 18, 1995"
"236","http://ufcstats.com/fighter-details/7c9f96f9a6a5cd50","Brok Weaver","15-6-0","6' 0""","155 lbs.","73""","Southpaw","Boxing","Dec 05, 1991"
"237","http://ufcstats.com/fighter-details/a331233f597090a5","Bryan Barberena","15-7-0","6' 0""","170 lbs.","72""","Southpaw",NA,"May 03, 1989"
"238","http://ufcstats.com/fighter-details/3c5005b66696d790","Anthony Ivy","8-4-0","6' 2""","185 lbs.","74""","Orthodox",NA,"Jan 23, 1990"
"239","http://ufcstats.com/fighter-details/70d2329a92864fdb","Sabina Mazo","9-1-0","5' 7""","125 lbs.","70""","Orthodox",NA,"Mar 25, 1997"
"240","http://ufcstats.com/fighter-details/928ae2e5b5f7a9ec","Justine Kish","7-3-0","5' 5""","125 lbs.","64""","Orthodox",NA,"Apr 13, 1988"
"241","http://ufcstats.com/fighter-details/b4ad3a06ee4d660c","Alistair Overeem","47-18-0 (1 NC)","6' 4""","265 lbs.","80""","Orthodox","Kickboxing","May 17, 1980"
"242","http://ufcstats.com/fighter-details/441eacbe20e0e80b","Augusto Sakai","15-2-1","6' 3""","265 lbs.","77""","Orthodox","Muay Thai","May 09, 1991"
"243","http://ufcstats.com/fighter-details/50db8711c70196cd","Ovince Saint Preux","25-14-0","6' 3""","205 lbs.","80""","Southpaw",NA,"Apr 08, 1983"
"244","http://ufcstats.com/fighter-details/a495f599e787614f","Alonzo Menifield","9-2-0","6' 0""","205 lbs.","76""","Orthodox",NA,"Oct 18, 1987"
"245","http://ufcstats.com/fighter-details/595db60957de51d3","Michel Pereira","24-11-0 (2 NC)","6' 1""","170 lbs.","73""","Orthodox",NA,"Oct 06, 1993"
"246","http://ufcstats.com/fighter-details/7f0f171414d0a287","Zelim Imadaev","8-3-0","6' 0""","170 lbs.","76""","Orthodox",NA,"Jan 25, 1995"
"247","http://ufcstats.com/fighter-details/886264a0c9f4ea5e","Andre Muniz","20-4-0","6' 1""","185 lbs.","78""","Southpaw",NA,"Feb 17, 1990"
"248","http://ufcstats.com/fighter-details/e17ac6410c8377f4","Bartosz Fabinski","15-4-0","6' 0""","170 lbs.","75""","Orthodox",NA,"Apr 26, 1986"
"249","http://ufcstats.com/fighter-details/7be14eaed4c74856","Brian Kelleher","22-11-0","5' 6""","145 lbs.","66""","Switch",NA,"Aug 19, 1986"
"250","http://ufcstats.com/fighter-details/90e0985df05e51bc","Ray Rodriguez","16-7-0","5' 7""","135 lbs.","71""","Orthodox",NA,"Dec 10, 1987"
"251","http://ufcstats.com/fighter-details/36541f1e6c5d4955","Viviane Araujo","9-2-0","5' 4""","125 lbs.","68""","Orthodox",NA,"Nov 21, 1986"
"252","http://ufcstats.com/fighter-details/80d8aed0ca9b00f3","Montana De La Rosa","11-6-0","5' 7""","125 lbs.","68""","Orthodox",NA,"Feb 14, 1995"
"253","http://ufcstats.com/fighter-details/2af2f2e26c4c0402","Hunter Azure","9-1-0","5' 8""","145 lbs.","69""","Orthodox","Wrestling","Mar 02, 1992"
"254","http://ufcstats.com/fighter-details/56709e66f1c6008f","Cole Smith","7-2-0","5' 11""","135 lbs.","67""","Orthodox",NA,"Apr 05, 1989"
"255","http://ufcstats.com/fighter-details/333b9e5c723ac873","Aleksandar Rakic","13-2-0","6' 4""","205 lbs.","78""","Orthodox",NA,"Feb 06, 1992"
"256","http://ufcstats.com/fighter-details/d4c9dcd330403612","Anthony Smith","33-16-0","6' 4""","205 lbs.","76""","Orthodox",NA,"Jul 26, 1988"
"257","http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5","Neil Magny","24-8-0","6' 3""","170 lbs.","80""","Orthodox",NA,"Aug 03, 1987"
"258","http://ufcstats.com/fighter-details/f2925e6db404bf1d","Robbie Lawler","28-15-0 (1 NC)","5' 11""","170 lbs.","74""","Southpaw",NA,"Mar 20, 1982"
"259","http://ufcstats.com/fighter-details/e8b731feff72294b","Alexa Grasso","12-3-0","5' 5""","115 lbs.","66""","Orthodox","Boxing","Aug 09, 1993"
"260","http://ufcstats.com/fighter-details/a20f234df70f2182","Ji Yeon Kim","9-3-2","5' 7""","125 lbs.","72""","Orthodox","Sanda, Boxing, Hapkido, BJJ","Oct 18, 1989"
"261","http://ufcstats.com/fighter-details/3974fa35c917af1d","Ricardo Lamas","20-8-0","5' 8""","145 lbs.","71""","Orthodox","Wrestling","May 21, 1982"
"262","http://ufcstats.com/fighter-details/9abc648e76c4493a","Bill Algeo","13-5-0","6' 0""","145 lbs.","73""","Switch",NA,"Jun 09, 1989"
"263","http://ufcstats.com/fighter-details/c549573c0df4d676","Maki Pitolo","13-7-0","5' 10""","185 lbs.","75""","Orthodox",NA,"Nov 24, 1990"
"264","http://ufcstats.com/fighter-details/4ba8d454f762005d","Zak Cummings","24-7-0","6' 0""","185 lbs.","75""","Southpaw",NA,"Aug 02, 1984"
"265","http://ufcstats.com/fighter-details/77d7295d1b22c694","Alessio Di Chirico","12-5-0","6' 0""","185 lbs.","74""","Orthodox",NA,"Dec 12, 1989"
"266","http://ufcstats.com/fighter-details/7aa3d6964eff4877","Alex Caceres","17-12-0 (1 NC)","5' 10""","145 lbs.","73""","Southpaw","Jeet Kune Do, BJJ","Jun 20, 1988"
"267","http://ufcstats.com/fighter-details/37cc294027f55e4d","Austin Springer","12-4-0","5' 8""","145 lbs.","71""","Orthodox",NA,"May 12, 1987"
"268","http://ufcstats.com/fighter-details/45f7cb591c3ab00b","Sean Brady","13-0-0","5' 10""","170 lbs.","72""","Orthodox",NA,"Nov 23, 1992"
"269","http://ufcstats.com/fighter-details/ae071698e1a3ccd4","Christian Aguilera","14-7-0","5' 9""","170 lbs.","72""","Switch",NA,"Nov 25, 1991"
"270","http://ufcstats.com/fighter-details/9673a497a9da119a","Polyana Viana","11-4-0","5' 5""","115 lbs.","67""","Orthodox",NA,"Jun 14, 1992"
"271","http://ufcstats.com/fighter-details/b3d21b2610dcfaeb","Emily Whitmire","4-4-0","5' 5""","115 lbs.","63""","Orthodox",NA,"May 24, 1991"
"272","http://ufcstats.com/fighter-details/19b7738321cfae42","Mallory Martin","7-3-0","5' 4""","115 lbs.","63""","Orthodox",NA,"Jan 29, 1994"
"273","http://ufcstats.com/fighter-details/2244d9a2b64b8c3b","Hannah Cifers","10-7-0","5' 1""","115 lbs.","62""","Orthodox",NA,"Jun 26, 1992"
"274","http://ufcstats.com/fighter-details/f2688492b9a525a3","Frankie Edgar","23-8-1","5' 6""","135 lbs.","68""","Orthodox","Boxing, Wrestling, Brazilian Jiu-Jitsu, Muay Thai","Oct 16, 1981"
"275","http://ufcstats.com/fighter-details/6bd02119599741a4","Pedro Munhoz","18-5-0 (1 NC)","5' 6""","135 lbs.","65""","Orthodox","Brazilian Jiu-Jitsu, Kickboxing","Sep 07, 1986"
"276","http://ufcstats.com/fighter-details/6370c1c1e12723d5","Marcin Prachnio","13-5-0","6' 3""","205 lbs.","74""","Orthodox",NA,"Jul 14, 1988"
"277","http://ufcstats.com/fighter-details/af65aa688d13eedf","Joe Solecki","10-2-0","5' 9""","155 lbs.","70""","Orthodox",NA,"Aug 27, 1993"
"278","http://ufcstats.com/fighter-details/d2cd7a69cc55e7ed","Austin Hubbard","12-5-0","5' 10""","155 lbs.","71""","Orthodox",NA,"Dec 22, 1991"
"279","http://ufcstats.com/fighter-details/122ac9b816d8b71c","Shana Dobson","4-4-0","5' 6""","125 lbs.","69""","Orthodox",NA,"Mar 30, 1989"
"280","http://ufcstats.com/fighter-details/a08ddd04eaffd81d","Mariya Agapova","9-2-0","5' 6""","125 lbs.","68""","Southpaw",NA,"Apr 07, 1997"
"281","http://ufcstats.com/fighter-details/8be158ca1e5ea6a0","Dwight Grant","10-3-0","6' 1""","170 lbs.","76""","Switch",NA,"Sep 14, 1984"
"282","http://ufcstats.com/fighter-details/3df5493bb279226f","Amanda Lemos","8-1-1","5' 4""","135 lbs.","65""","Southpaw",NA,"May 22, 1987"
"283","http://ufcstats.com/fighter-details/43a59ce3bb40449e","Inoue Mizuki","14-6-0","5' 3""","125 lbs.","65""","Orthodox",NA,"Aug 19, 1994"
"284","http://ufcstats.com/fighter-details/f9d0cae37dabfafc","Ike Villanueva","16-11-0","6' 1""","225 lbs.","73""","Orthodox",NA,"Apr 04, 1984"
"285","http://ufcstats.com/fighter-details/4aa58269d0664b5b","Matthew Semelsberger","7-2-0","6' 1""","170 lbs.","--","",NA,"Nov 23, 1992"
"286","http://ufcstats.com/fighter-details/40d8b74488743800","Carlton Minus","10-2-0 (1 NC)","5' 10""","170 lbs.","74""","Orthodox",NA,"Apr 26, 1993"
"287","http://ufcstats.com/fighter-details/45e738622ea2c02c","Timur Valiev","16-2-0 (1 NC)","5' 6""","145 lbs.","67""","Orthodox",NA,"Jan 19, 1990"
"288","http://ufcstats.com/fighter-details/ec23c1be628d8057","Trevin Jones","12-6-0 (1 NC)","5' 7""","140 lbs.","70""","Southpaw",NA,"Aug 04, 1990"
"289","http://ufcstats.com/fighter-details/d28dee5c705991df","Stipe Miocic","20-3-0","6' 4""","240 lbs.","80""","Orthodox","Wrestling","Aug 19, 1982"
"290","http://ufcstats.com/fighter-details/d967f0128c323de6","Daniel Cormier","22-3-0 (1 NC)","5' 11""","235 lbs.","72""","Orthodox","Wrestling","Mar 20, 1979"
"291","http://ufcstats.com/fighter-details/7c7332319c14094c","Marlon Vera","16-6-1","5' 8""","135 lbs.","70""","Switch",NA,"Dec 02, 1992"
"292","http://ufcstats.com/fighter-details/b50a426a33da0012","Sean O'Malley","12-1-0","5' 11""","135 lbs.","72""","Switch",NA,"Oct 24, 1994"
"293","http://ufcstats.com/fighter-details/2cd428e9606856fd","Jairzinho Rozenstruik","11-1-0","6' 4""","242 lbs.","78""","Orthodox","Kickboxing","Mar 17, 1988"
"294","http://ufcstats.com/fighter-details/63def5a5662a6917","Junior Dos Santos","21-8-0","6' 4""","238 lbs.","77""","Orthodox",NA,"Jan 30, 1984"
"295","http://ufcstats.com/fighter-details/361d49960a196976","Daniel Pineda","27-13-0 (2 NC)","5' 7""","145 lbs.","69""","Orthodox",NA,"Aug 06, 1985"
"296","http://ufcstats.com/fighter-details/4f140403000158b5","Herbert Burns","11-3-0","5' 9""","145 lbs.","73""","Orthodox","Brazilian Jiu-jitsuSubmission wrestling","Feb 02, 1988"
"297","http://ufcstats.com/fighter-details/c03520b5c88ed6b4","Merab Dvalishvili","12-4-0","5' 6""","135 lbs.","68""","Orthodox","Sambo","Jan 10, 1991"
"298","http://ufcstats.com/fighter-details/99506df1af6c8b3b","John Dodson","22-12-0","5' 3""","135 lbs.","66""","Orthodox","Gaidojutsu","Sep 26, 1984"
"299","http://ufcstats.com/fighter-details/c77a953488e5607d","Vinc Pichel","13-2-0","5' 10""","155 lbs.","72""","Orthodox",NA,"Nov 23, 1982"
"300","http://ufcstats.com/fighter-details/d1941565abf50b16","Jim Miller","32-15-0 (1 NC)","5' 8""","155 lbs.","71""","Southpaw","Wrestling, Brazilian Jiu-Jitsu, Muay Thai","Aug 30, 1983"
"301","http://ufcstats.com/fighter-details/7dda2cf308f24a02","Virna Jandiroba","16-1-0","5' 3""","115 lbs.","64""","Orthodox",NA,"May 30, 1988"
